timestamp;position_lat_deg;position_long_deg;altitude;distance;speed;speed_kmh;heart_rate;enhanced_altitude;enhanced_speed;cadence
2025-09-22T14:54:10;46.32366361096501;-0.3709759935736656;71.79999999999995;5659.84;2.463;8.866800000000001;165;71.79999999999995;2.463;0
2025-09-22T14:54:13;46.323603512719274;-0.37103106267750263;72.0;5667.75;2.65;9.54;164;72.0;2.65;0
2025-09-22T14:54:16;46.323558166623116;-0.37107364274561405;72.39999999999998;5673.76;2.454;8.8344;161;72.39999999999998;2.454;0
2025-09-22T14:54:19;46.32352120243013;-0.3711153008043766;72.60000000000002;5678.97;1.885;6.7860000000000005;160;72.60000000000002;1.885;0
2025-09-22T14:54:24;46.323430594056845;-0.37120708264410496;73.0;5691.31;3.564;12.830400000000001;157;73.0;3.564;0
2025-09-22T14:54:25;46.323393462225795;-0.3712275344878435;73.0;5695.71;4.087;14.713199999999999;156;73.0;4.087;0
2025-09-22T14:54:27;46.32331014610827;-0.3712801728397608;73.0;5705.85;4.983;17.9388;154;73.0;4.983;0
2025-09-22T14:54:29;46.32327267900109;-0.37140095606446266;73.0;5716.18;5.207;18.7452;153;73.0;5.207;0
2025-09-22T14:54:31;46.32328516803682;-0.3715497348457575;73.0;5727.76;5.729;20.6244;153;73.0;5.729;0
2025-09-22T14:54:33;46.32332104258239;-0.3717012796550989;73.0;5740.1;6.0;21.6;155;73.0;6.0;0
2025-09-22T14:54:40;46.32343227043748;-0.37220302037894726;73.60000000000002;5780.68;5.766;20.7576;158;73.60000000000002;5.766;0
2025-09-22T14:54:42;46.32345858961344;-0.37234174087643623;74.39999999999998;5791.75;5.701;20.5236;161;74.39999999999998;5.701;0
2025-09-22T14:54:53;46.32363452576101;-0.3731159772723913;76.0;5854.5;5.626;20.253600000000002;163;76.0;5.626;0
2025-09-22T14:55:03;46.32380853407085;-0.37384243682026863;76.60000000000002;5913.78;5.934;21.3624;164;76.60000000000002;5.934;0
2025-09-22T14:55:14;46.3240734860301;-0.3746041841804981;75.20000000000005;5979.46;5.99;21.564;164;75.20000000000005;5.99;0
2025-09-22T14:55:24;46.32435469888151;-0.3753014747053385;74.60000000000002;6041.59;6.158;22.1688;166;74.60000000000002;6.158;0
2025-09-22T14:55:28;46.324466010555625;-0.3755738865584135;74.39999999999998;6065.95;6.121;22.035600000000002;166;74.39999999999998;6.121;0
2025-09-22T14:55:38;46.32473641075194;-0.37626681849360466;73.0;6127.21;6.121;22.035600000000002;166;73.0;6.121;0
2025-09-22T14:55:39;46.324764993041754;-0.37633471190929413;72.79999999999995;6133.32;6.121;22.035600000000002;166;72.79999999999995;6.121;0
